,merchant_token,merchant_name,product_asin,product_name,product_average_review,review_user,review_rating,review_title,review_date,review_verified,review_content,review_helpful_vote
77092,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGUNNLCTG2WGIWVVC4GWXTRKQ5QA,5,"What can I say? It works well, supports ...",2017-01-22,True,"What can I say? It works well, supports USB 3.0 and I""ve never had any issues with it. The cable could stand to be a bit longer I suppose, but that is a very minor complaint that does not change the quality of the product.",
77093,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHYO66MDBKYZRA7KKRGSLJYJRJAQ,5,Quality product with amazing customer support,2017-01-23,True,Anker is known for quality products and amazing customer support. This product as mentioned is super slim and light which makes it the right usb hub for the cost.,
77094,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AH6L4EDQS3E6VOB7CEDSLDFSRFQQ,5,Five Stars,2017-12-10,True,works perfectly.,
77095,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEN2CJVJPNJ4HQRJ4JMZJJGI4GUQ,2,Two Stars,2017-02-13,True,"It didn't work for long, tested on multiple devices, intermittently dropped connection and connected devices would not always appear.",
77096,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHFLEG3SDYQX6B7HBHT5K4KBI23A,5,Good,2019-12-05,True,Good,
77097,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AENA5RPGVVM7S2A2WCXTWE7VZWXQ,5,Perfect for Us!,2017-03-20,True,Love it and it works great.  I bought one for me and one for my son.  We both use Surface Pro 4's.  He has a more protective case with his and the plug in USB cord attached is perfect.  We both like this product very much.Tom,
77098,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AE37CQOASCLPMEQO7SR53RKV7JIQ,4,4 port USB,2020-05-21,True,It is good connector it connects most of the devices . It's pretty reliable.,
77099,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFDGCA4B2YPAFBFJJNYKE2UBXCDA,1,they know it's crap.,2016-08-25,True,The ports did not power any iPhone charge cords and only works every other time I use it by charging my dash cam. No returns accepted for a reason...they know it's crap.,1.0
77100,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AH7WHOAAO43BLWQYMQRWWCH5G4MA,5,Five Stars,2018-01-08,True,Slim profile and good speeds. Can't go wrong with Anker,
77101,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AH6ANPCHFVIES3CJRYIPOID4RFRA,3,Works as advertized,2017-08-31,True,Needed this device so that I would not have to use the somewhat iffy dependability of the usb ports on my Acer Aspire laptop.  Leave it plugged in permanently with mouse and cooling fan attached.,
77102,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AF2OQAJ57AMHP22KJWMJOJDS27SA,5,Like having a third hand.,2017-04-03,True,It really expands my computer's capabilities when I need multiple ports and have used all but one.  The speed is also a plus for me.,
77103,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGEURANFIWXO32VELIBDU7GE2ERQ,5,SUPER-DUPER DEAL ON USB HUB!,2017-02-07,True,"1ST one seen that did not need to be powered.  If you are looking for some extra usb portholes, buy this one.",
77104,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGSXKPLIUKTUVP74ND6C2FSOF42Q,4,Four Stars,2017-02-19,True,"Good for the price, a little flimsy, but works(and looks) nice",
77105,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGP7S74Z4XXD33Q62DYPBAQ525BQ,5,Good hub,2018-06-26,True,Slim and sleek,
77106,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEB2HZC4LFPVBSFOVRPK6AEEIWUQ,5,It's really quite nice.,2016-12-24,True,"I purchased a computer that only had 2 USB ports, the Anker Ultra Slim will allow me to pug in several electronic devises ! It's really quite nice.",
77107,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEDWESLF25NFDAXUVGKYJVORLLEQ,5,Just what i was looking for,2017-02-26,True,"Super slim. A great fit for wireless USB headphones, gaming joystick and throttle, and wireless mouse and keyboard for my surface pro 3.",
77108,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHH3UYIXXNQMNJIYS5M3JNLR763Q,5,Works like expected,2018-03-29,True,What else is it supposed to do?,
77109,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEMMW4MKKVI5ICQSGL6C4QXDI5AA,4,"Works great, though sometimes if you have multiple external HD's ...",2016-12-30,True,"Works great, though sometimes if you have multiple external HD's plugged into it, and you plug in another, it looses power or something like that, and they are ejected suddenly.",
77110,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHT5F2RVDVIPGQEN6EFRBKMIXUHA,5,Just what I needed!,2018-02-28,True,Perfect for my new laptop that came with just two USB ports.,
77111,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AF2244Z7M35S4FGBE7NA5CRNIHFA,4,Four Stars,2017-10-19,True,"slim, does what it claims to do; wish it could charge USB devices such as iPhone, iPad, etc.",
77112,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGGYCHXSPQ5IULCWJD7T4BYALVVA,5,Very low profile.,2016-10-31,True,I really like how small this hub is. It works well and is very low profile.,
77113,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AH7SWM4MGCPMAMBD6POUAULKYRVA,5,Five Stars,2018-03-04,True,I have been using this for a few months and it works great,
77114,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFSLMSEGYHOBVET5NALXXURD6OPQ,4,Good hub,2017-02-04,True,I am very happy with this hub and the price.  I would give it 5 stars if the cable were a bit longer.,
77115,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEH54SDS7M6DYOKUGSZFJB3DGDMQ,5,Nice!,2017-09-29,True,Nice! Works perfect!,
77116,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEBEFYNKL6LECESVNKNGWTXJICWA,3,"It works good, but man does it feel cheap",2017-01-04,True,"It works good, but man does it feel cheap! Seriously, this thing feels like its made of paper or cardboard.",
77117,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFGSTTREAXLG5YGHXOR63LGI37UQ,5,Plug and play.  It worked without any trouble at all.,2020-01-02,True,No problems.  Works as it should.,
77118,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AE3CEQTUV2JKWO2KB3PGEYLZQJDA,5,It is a great data hub.,2017-04-06,True,Purchased to use on a long flight to Dubai but now that I can't take my electronics I may not use it much.,
77119,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHWEDMPDIVYG6B52BEMPAW32JWZA,5,Five Stars,2017-04-03,True,works great with USB 3.0 devices,
77120,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGWQXAO6GEUCNICW5WPVQSIHHPJA,5,Five Stars,2017-08-21,True,ok,
77121,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGQVWRNK3IZLKC66L2PSDZP4BHQA,5,works.,2019-01-14,True,great,
77122,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGHBOEXCFTXGCX3PGGVO3NAVVHRQ,5,Anker 4 Port USB 3 0 Ultra Slim Data Hub (Unboxing),2019-08-18,True,"The media could not be loaded.
                




   Great USB Hub from a company you can trust. Get one *****",
77123,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEDPD2D3XL6SIWECVK7JY3FAZC3Q,5,Great USB port,2019-07-12,True,Very handy USB port. My new laptop had only 2 built in USB ports so this has been a lifesaver to allow me to connect my devices. Easy to travel with- lightweight and compact.,
77124,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEUDUCDRQV6KLR64IDGKVP5VMKOQ,5,works as its supposed to,2017-01-30,True,works great and is slim so it is easy to hide,
77125,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHZW4L3OM4SHFPDX25S7PZNVJUNQ,5,Works great with my Dell XPS 15 (9550),2017-04-03,True,Works great with my Dell XPS 15 (9550). It's handy to have extra USB ports without having to spring for the full sized Dell Docking Station.,
77126,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AG6GNV657CQNDVWDGSHN56T77X2A,4,Four Stars,2018-08-21,True,Delivered as promised,
77127,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AF3FATOWWRO4UW7CPZIMXPGZFVIQ,5,Fantastic splitter,2019-07-10,True,Works wonderful for the devices I’m running off it have no complaints,
77128,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFNWWGB4IXTUQI4DYXSV22XMYEYQ,5,I wish I would’ve purchased this first!,2019-08-25,True,Perfect!! No extra power supply needed!,
77129,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEFHLTCDICVYCNQ6Y6PXY5MB3MLA,5,"simple, quality",2016-07-05,True,product arrived on time and has made my ps4 life much easier. love the product and i am going to purchase another one for my other ps4.,
77130,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFWTBBE2M7ODO2R2EHOJAWL2ULKQ,5,Nice splitter,2018-03-27,True,It does the job thank you,
77131,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHBJK65DFR4PSCI2T2HO6IBGJ6XA,5,bueno,2018-08-25,True,bueno,
77132,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGLAYXK2YS5GERG3DWO7L4NAVSBA,4,Four Stars,2017-09-05,True,It functions as designed.,
77133,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AG43WOIJAKSKB7AGHGLIGUKIL4CQ,4,Very handy,2017-10-09,True,"When I’m maxin’ out my USB ports on my Mac, this becomes very handy. However, I’ve noticed that only 2 ports work at one time.",
77134,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGYQWT72LYYPIOGQWTAP36BOFA6Q,4,"I use it every day, super convenient",2017-11-08,True,"I just wish the connecting cable were longer or at least coming out at a 90 degree angle out the back (personal issue), I had to buy some extenders for it to reach",
77135,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFDKTNYLNUEUTID5ILPLXHTDCFGQ,5,"I'm using this hub with a Microsoft Surface Pro, ...",2017-01-30,True,"I'm using this hub with a Microsoft Surface Pro, to attach multiple devices plus a monitor with a USB to VGA converter and it works very well.",
77136,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEQSJCUI6LT7PEMM4272U2QNOUBA,1,One Star,2017-12-05,True,Sucks... doesn't work with all my devices. Don't waste your money.,
77137,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AF6QHBQGO6VMV4GD4Q7723UUA7SQ,5,Excellent,2017-08-21,True,Excellent,
77138,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AH5AH2GV5NMCKRZ5YWSI2YQZV7TQ,3,Didn't work (confirmed that my USB 3. 0 worked ...,2016-06-20,True,Didn't work (confirmed that my USB 3.0 worked fine)Tested speeds and it gave same speeds as my 2.0 portsCustomer service took care of issue immed,
77139,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGNPIZID3WM6ZKQT4UWJNV2B5ARA,5,ALWAYS ANKER!!!,2017-09-24,True,I have never been disappointed with ANKER products.  Simply always well made and top quality.,
77140,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGDW3ILAUT3VTTJ3J6SQ7ESZNDKA,5,great,2019-09-12,True,"slim, easy to use and perfect for limited space",
77141,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEWYOC4OXRFJHYFHWOGTF7VLEK2Q,5,"Works great, does what it’s supposed tk",2019-07-28,True,"Works great and allows me to run a mouse, wireless keyboard and thumb drive all from one USB port. Makes my not so great laptop suck a lot less!",
77142,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHON5IWDKZSM4HY5HYA7VTQJ7FTQ,1,One Star,2018-03-29,True,Does not work properly,
77143,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFWVLE7YX4Q6A4TJBMRD4SLZAVLQ,5,Awesome USB 3.0 Hub for a great price,2015-10-01,True,I bought this to carry in my computer repair bag because it is slim and lightweight so far I have been very pleased with this product. The connections to each port are firm and reliable and I do not foresee any issues if you need a USB 3.0 hub go for this one,
77144,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHQX4GJVUGPYAILUR24SQLX6XG7Q,4,Four Stars,2017-08-31,True,Seemed a bit flimsy but works well.  Much less expensive than repairing/replacing the damaged USB port on my computer!,
77145,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFIYNWSYJKSUWJ226APFIMEEIJJA,5,Five Stars,2016-12-02,True,"Svelte, effective, affordable, and from a quality brand.",
77146,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AG3REXZO5KMQLA5MGDOFFAQKVLMQ,5,Five Stars,2017-12-08,True,Works perfectly with my macbook pro and needs no additional power!,
77147,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AH6U3BKLWGXZ3P537VQVER2X7AWA,5,I keep buying Anker products and keep being impressed with ...,2018-05-10,True,I keep buying Anker products and keep being impressed with their quality. There's not much more that I can say.,
77148,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFGQ5JCXRCJPGX7CWUDQANMDJ7IQ,5,Good,2018-02-06,True,"It does what it is supposed to do, nothing more nothing less.. if you need more usb ports than buy this one or any else, i think is not gonna be much of a diff.. but this one looks nice to me..",
77149,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHB6CIO3CFYQMLC3ZBR3BIPBDGKQ,2,doesn't perform well,2017-01-09,True,"device is slim, light and portable. it does not, however, work consistently. i often have to remove devices plugged into the port and replug them in several times or plug them directly into the computer (which defeats the purpose of the port) to get them to work reliably.",
77150,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEVCTZVGHNJ7H2XVWIQA2ZPOZDQQ,5,It feels pretty quality for what I'm assuming is just plastic,2017-11-09,True,Just arrived today but it does exactly what it should. It feels pretty quality for what I'm assuming is just plastic. Saw something nearly the same at Walmart for $25 and just decided to buy this instead.,
